,Unnamed: 0,index,Package,Vulnerability,OS,Package_Version,OS_base_name,Date_Reported,Date_Fixed,Days_For_Fix
539,1900,1900,openssl,CVE-2011-4576,debian:9,1.0.0f-1,debian,2012-01-04,,
540,1901,1901,openssl,CVE-2019-1563,debian:9,#MAXV#,debian,2019-09-10,,
541,1902,1902,openssl,CVE-2019-1547,debian:9,#MAXV#,debian,2019-09-10,,
542,2252,2252,openssl,CVE-2019-1549,debian:10,#MAXV#,debian,2019-09-10,,
543,2473,2473,openssl,CVE-2018-0495,ubuntu:17.10,1.0.2g-1ubuntu13.6,ubuntu,2018-06-13,2018-06-26,13.0
544,3120,3120,openssl,ELSA-2017-0286,oracle:6,0:1.0.1e-48.el6_8.4,oracle,,,
545,3121,3121,openssl,ELSA-2011-1409,oracle:6,0:1.0.0-10.el6_1.5,oracle,,,
546,3122,3122,openssl,ELSA-2018-4248,oracle:6,0:1.0.1e-57.0.6.el6,oracle,,,
547,3123,3123,openssl,ELSA-2012-0518,oracle:6,0:1.0.0-20.el6_2.4,oracle,,,
548,3124,3124,openssl,ELSA-2016-1940,oracle:6,0:1.0.1e-48.el6_8.3,oracle,,,
549,3125,3125,openssl,ELSA-2014-1652,oracle:6,0:1.0.1e-30.el6_6.2,oracle,,,
550,3126,3126,openssl,ELSA-2012-0059,oracle:6,0:1.0.0-20.el6_2.1,oracle,,,
551,3127,3127,openssl,ELSA-2014-0376,oracle:6,0:1.0.1e-16.el6_5.7,oracle,,,
552,3128,3128,openssl,ELSA-2014-0625,oracle:6,0:1.0.1e-16.el6_5.14,oracle,,,
553,3129,3129,openssl,ELSA-2018-4228,oracle:6,0:1.0.1e-57.0.5.el6,oracle,,,
554,3130,3130,openssl,ELSA-2014-0015,oracle:6,0:1.0.1e-16.el6_5.4,oracle,,,
555,3131,3131,openssl,ELSA-2013-0587,oracle:6,0:1.0.0-27.el6_4.2,oracle,,,
556,3132,3132,openssl,ELSA-2015-0066,oracle:6,0:1.0.1e-30.el6_6.5,oracle,,,
557,3133,3133,openssl,ELSA-2012-0699,oracle:6,0:1.0.0-20.el6_2.5,oracle,,,
558,3134,3134,openssl,ELSA-2012-0426,oracle:6,0:1.0.0-20.el6_2.3,oracle,,,
559,3135,3135,openssl,ELSA-2015-1115,oracle:6,0:1.0.1e-30.el6_6.11,oracle,,,
560,3136,3136,openssl,ELSA-2016-0008,oracle:6,0:1.0.1e-42.el6_7.2,oracle,,,
561,3137,3137,openssl,ELSA-2015-1072,oracle:6,0:1.0.1e-30.el6_6.9,oracle,,,
562,3138,3138,openssl,ELSA-2015-2617,oracle:6,0:1.0.1e-42.el6_7.1,oracle,,,
563,3139,3139,openssl,ELSA-2010-0979,oracle:6,0:1.0.0-4.el6_0.2,oracle,,,
564,3140,3140,openssl,ELSA-2014-1052,oracle:6,0:1.0.1e-16.el6_5.15,oracle,,,
565,3141,3141,openssl,ELSA-2016-0301,oracle:6,0:1.0.1e-42.el6_7.4,oracle,,,
566,3142,3142,openssl,ELSA-2011-0677,oracle:6,0:1.0.0-10.el6,oracle,,,
567,3143,3143,openssl,ELSA-2016-0996,oracle:6,0:1.0.1e-48.el6_8.1,oracle,,,
568,3144,3144,openssl,ELSA-2015-0715,oracle:6,0:1.0.1e-30.el6_6.7,oracle,,,
569,3145,3145,openssl,ELSA-2019-2471,oracle:6,0:1.0.1e-58.0.1.el6_10,oracle,,,
570,3146,3146,openssl,ELSA-2015-2616,oracle:5,0:0.9.8e-37.0.1.el5_11,oracle,,,
571,3147,3147,openssl,ELSA-2010-0978,oracle:5,0:0.9.8e-12.el5_5.7,oracle,,,
572,3148,3148,openssl,ELSA-2014-0624,oracle:5,0:0.9.8e-27.el5_10.3,oracle,,,
573,3149,3149,openssl,ELSA-2016-0302,oracle:5,0:0.9.8e-39.0.1.el5_11,oracle,,,
574,3150,3150,openssl,ELSA-2016-1137,oracle:5,0:0.9.8e-40.0.1.el5_11,oracle,,,
575,3153,3153,openssl,ELSA-2016-3627,oracle:5,0:0.9.8e-40.0.3.el5_11,oracle,,,
576,3154,3154,openssl,ELSA-2007-0964,oracle:5,0:0.9.8b-8.3.el5_0.2,oracle,,,
577,3155,3155,openssl,ELSA-2015-1197,oracle:5,0:0.9.8e-36.0.1.el5_11,oracle,,,
578,3156,3156,openssl,ELSA-2014-1653,oracle:5,0:0.9.8e-31.el5_11,oracle,,,
579,3157,3157,openssl,ELSA-2015-3010,oracle:5,0:0.9.8e-32.0.1.el5_11,oracle,,,
580,3158,3158,openssl,ELSA-2009-1335,oracle:5,0:0.9.8e-12.el5,oracle,,,
581,3159,3159,openssl,ELSA-2016-3576,oracle:5,0:0.9.8e-40.0.2.el5_11,oracle,,,
582,3160,3160,openssl,ELSA-2010-0054,oracle:5,0:0.9.8e-12.el5_4.1,oracle,,,
583,3161,3161,openssl,ELSA-2015-0800,oracle:5,0:0.9.8e-33.0.1.el5_11,oracle,,,
584,3162,3162,openssl,ELSA-2010-0162,oracle:5,0:0.9.8e-12.el5_4.6,oracle,,,
585,3163,3163,openssl,ELSA-2012-0060,oracle:5,0:0.9.8e-20.el5_7.1,oracle,,,
586,3165,3165,openssl,ELSA-2014-1053,oracle:5,0:0.9.8e-27.el5_10.4,oracle,,,
587,3166,3166,openssl,ELSA-2009-0004,oracle:5,0:0.9.8b-10.el5_2.1,oracle,,,
588,3172,3172,openssl,ELSA-2018-3221,oracle:7,1:1.0.2k-16.0.1.el7,oracle,,,
589,3173,3173,openssl,ELSA-2015-0716,oracle:7,1:1.0.1e-42.el7_1.4,oracle,,,
590,3174,3174,openssl,ELSA-2018-0998,oracle:7,1:1.0.2k-12.0.1.el7,oracle,,,
591,3175,3175,openssl,ELSA-2018-4249,oracle:7,1:1.0.2k-12.0.3.el7,oracle,,,
592,3177,3177,openssl,ELSA-2014-0679,oracle:7,1:1.0.1e-34.el7_0.3,oracle,,,
593,3178,3178,openssl,ELSA-2019-2304,oracle:7,1:1.0.2k-19.0.1.el7,oracle,,,
594,3179,3179,openssl,ELSA-2019-0483,oracle:7,1:1.0.2k-16.0.1.el7_6.1,oracle,,,
595,3183,3183,openssl,ELSA-2016-0722,oracle:7,1:1.0.1e-51.el7_2.5,oracle,,,
596,3186,3186,openssl,RHSA-2016:0301,centos:7,1:1.0.1e-51.el7_2.4,centos,2016-03-01,,
597,3187,3187,openssl,RHSA-2019:2304,centos:7,1:1.0.2k-19.el7,centos,,,
598,3188,3188,openssl,RHSA-2014:1652,centos:7,1:1.0.1e-34.el7_0.6,centos,2014-10-15,,
599,3189,3189,openssl,RHSA-2014:0679,centos:7,1:1.0.1e-34.el7_0.3,centos,2014-06-05,,
600,3190,3190,openssl,RHSA-2015:0716,centos:7,1:1.0.1e-42.el7_1.4,centos,2015-03-19,,
601,3191,3191,openssl,RHSA-2017:0286,centos:7,1:1.0.1e-60.el7_3.1,centos,2017-01-26,,
602,3192,3192,openssl,RHSA-2016:0722,centos:7,1:1.0.1e-51.el7_2.5,centos,2016-05-03,,
603,3193,3193,openssl,RHSA-2015:1115,centos:7,1:1.0.1e-42.el7_1.8,centos,,,
604,3194,3194,openssl,RHSA-2015:1072,centos:7,1:1.0.1e-42.el7_1.6,centos,,,
605,3195,3195,openssl,RHSA-2018:0998,centos:7,1:1.0.2k-12.el7,centos,,,
606,3196,3196,openssl,RHSA-2016:1940,centos:7,1:1.0.1e-51.el7_2.7,centos,2016-08-25,,
607,3197,3197,openssl,RHSA-2015:0066,centos:7,1:1.0.1e-34.el7_0.7,centos,2015-01-08,,
608,3198,3198,openssl,RHSA-2016:0008,centos:7,1:1.0.1e-51.el7_2.2,centos,2016-01-06,,
609,3199,3199,openssl,RHSA-2018:3221,centos:7,1:1.0.2k-16.el7,centos,,,
610,3200,3200,openssl,RHSA-2014:1052,centos:7,1:1.0.1e-34.el7_0.4,centos,2014-08-06,,
611,3201,3201,openssl,RHSA-2015:2617,centos:7,1:1.0.1e-51.el7_2.1,centos,,,
612,3202,3202,openssl,RHSA-2019:0483,centos:7,1:1.0.2k-16.el7_6.1,centos,,,
613,3203,3203,openssl,RHSA-2015:1197,centos:5,0:0.9.8e-36.el5_11,centos,,,
614,3204,3204,openssl,RHSA-2010:0054,centos:5,0:0.9.8e-12.el5_4.1,centos,2009-07-30,,
615,3205,3205,openssl,RHSA-2014:0624,centos:5,0:0.9.8e-27.el5_10.3,centos,2014-06-05,,
616,3206,3206,openssl,RHSA-2014:1653,centos:5,0:0.9.8e-31.el5_11,centos,,,
617,3207,3207,openssl,RHSA-2016:0302,centos:5,0:0.9.8e-39.el5_11,centos,2016-03-01,,
618,3208,3208,openssl,RHSA-2012:0426,centos:5,0:0.9.8e-22.el5_8.1,centos,2012-03-12,,
619,3209,3209,openssl,RHSA-2013:0587,centos:5,0:0.9.8e-26.el5_9.1,centos,2013-02-06,,
620,3210,3210,openssl,RHSA-2010:0162,centos:5,0:0.9.8e-12.el5_4.6,centos,2010-03-03,,
621,3211,3211,openssl,RHSA-2009:1335,centos:5,0:0.9.8e-12.el5,centos,2009-03-25,,
622,3212,3212,openssl,RHSA-2009:0004,centos:5,0:0.9.8b-10.el5_2.1,centos,2009-01-07,,
623,3213,3213,openssl,RHSA-2016:1137,centos:5,0:0.9.8e-40.el5_11,centos,2016-05-03,,
624,3214,3214,openssl,RHSA-2012:0518,centos:5,0:0.9.8e-22.el5_8.3,centos,2012-04-19,,
625,3215,3215,openssl,RHSA-2010:0978,centos:5,0:0.9.8e-12.el5_5.7,centos,2010-12-02,,
626,3216,3216,openssl,RHSA-2012:0699,centos:5,0:0.9.8e-22.el5_8.4,centos,2012-05-10,,
627,3217,3217,openssl,RHSA-2007:0964,centos:5,0:0.9.8b-8.3.el5_0.2,centos,2007-08-01,,
628,3218,3218,openssl,RHSA-2014:1053,centos:5,0:0.9.8e-27.el5_10.4,centos,2014-06-05,,
629,3219,3219,openssl,RHSA-2015:0800,centos:5,0:0.9.8e-33.el5_11,centos,,,
630,3220,3220,openssl,RHSA-2015:2616,centos:5,0:0.9.8e-37.el5_11,centos,,,
631,3221,3221,openssl,RHSA-2012:0060,centos:5,0:0.9.8e-20.el5_7.1,centos,2012-01-04,,
632,3222,3222,openssl,RHSA-2010:0979,centos:6,0:1.0.0-4.el6_0.2,centos,2010-12-02,,
633,3226,3226,openssl,RHSA-2012:0059,centos:6,0:1.0.0-20.el6_2.1,centos,2012-01-04,,
634,3232,3232,openssl,RHSA-2014:0376,centos:6,0:1.0.1e-16.el6_5.7,centos,2014-04-07,,
635,3235,3235,openssl,RHSA-2011:1409,centos:6,0:1.0.0-10.el6_1.5,centos,2011-09-06,,
636,3236,3236,openssl,RHSA-2014:0625,centos:6,0:1.0.1e-16.el6_5.14,centos,2014-06-05,,
637,3237,3237,openssl,RHSA-2019:2471,centos:6,0:1.0.1e-58.el6_10,centos,,,
638,3238,3238,openssl,RHSA-2015:0715,centos:6,0:1.0.1e-30.el6_6.7,centos,2015-03-19,,
639,3240,3240,openssl,RHSA-2016:0996,centos:6,0:1.0.1e-48.el6_8.1,centos,2016-05-03,,
640,3242,3242,openssl,RHSA-2010:0888,centos:6,0:1.0.0-4.el6_0.1,centos,2010-11-16,,
641,3243,3243,openssl,RHSA-2014:0015,centos:6,0:1.0.1e-16.el6_5.4,centos,2013-12-22,,
642,3246,3246,openssl,RHSA-2011:0677,centos:6,0:1.0.0-10.el6,centos,2011-02-08,,
643,3247,3247,node,CVE-2015-2927,debian:8,#MAXV#,debian,2015-04-03,,
644,3248,3248,node,CVE-2003-0707,debian:8,0.3.2-1,debian,2003-08-29,,
645,3249,3249,node,CVE-2003-0708,debian:8,0.3.2-1,debian,2003-08-29,,
646,3250,3250,gnupg2,CVE-2008-1530,debian:9,2.0.9-1,debian,2008-03-27,,
647,3251,3251,gnupg2,CVE-2006-3746,debian:9,1.9.20-2,debian,2006-08-01,,
648,3252,3252,gnupg2,CVE-2007-1263,debian:9,2.0.3-1,debian,2007-03-05,,
649,3253,3253,gnupg2,CVE-2006-6235,debian:9,2.0.0-5.2,debian,2006-12-06,,
650,3254,3254,gnupg2,CVE-2005-2023,debian:9,1.9.15-1,debian,,,
651,3255,3255,gnupg2,CVE-2013-4402,debian:9,2.0.22-1,debian,2013-10-05,,
652,3256,3256,gnupg2,CVE-2018-9234,debian:9,#MAXV#,debian,2018-03-29,,
653,3257,3257,gnupg2,CVE-2006-3082,debian:9,1.9.20-1.1,debian,2006-06-09,,
654,3258,3258,gnupg2,CVE-2015-1606,debian:9,2.0.26-5,debian,2015-02-14,,
655,3259,3259,gnupg2,CVE-2013-4351,debian:9,2.0.22-1,debian,2013-10-11,,
656,3260,3260,gnupg2,CVE-2015-1607,debian:9,2.0.26-5,debian,2015-02-14,,
657,3261,3261,gnupg2,CVE-2012-6085,debian:9,2.0.19-2,debian,2013-01-02,,
658,3262,3262,gnupg2,CVE-2006-6169,debian:9,2.0.0-5.1,debian,2006-11-27,,
659,3263,3263,gnupg2,CVE-2018-1000858,debian:9,#MAXV#,debian,2018-11-23,,
660,3264,3264,gnupg2,CVE-2014-4617,debian:9,2.0.24-1,debian,2014-06-24,,
661,3265,3265,gnupg2,CVE-2018-12020,debian:9,2.1.18-8~deb9u2,debian,2018-06-08,2018-11-16,161.0
662,3266,3266,gnupg2,CVE-2010-2547,debian:9,2.0.14-2,debian,2010-07-23,,
663,3336,3336,gnupg2,CVE-2019-13050,ubuntu:18.04,#MAXV#,ubuntu,2019-07-09,,
664,3343,3343,gnupg2,ELSA-2018-2181,oracle:7,0:2.0.22-5.el7_5,oracle,,,
665,3344,3344,gnupg2,ELSA-2013-1459,oracle:5,0:2.0.10-6.el5_10,oracle,,,
666,3345,3345,gnupg2,ELSA-2010-0603,oracle:5,0:2.0.10-3.el5_5.1,oracle,,,
667,3346,3346,gnupg2,ELSA-2018-2180,oracle:6,0:2.0.14-9.el6_10,oracle,,,
668,3348,3348,gnupg2,RHSA-2018:2180,centos:6,0:2.0.14-9.el6_10,centos,,,
669,3349,3349,gnupg2,RHSA-2013:1459,centos:6,0:2.0.14-6.el6_4,centos,2013-10-11,,
670,3351,3351,gnupg2,RHSA-2010:0603,centos:5,0:2.0.10-3.el5_5.1,centos,2010-07-23,,
671,3352,3352,gnupg2,RHSA-2018:2181,centos:7,0:2.0.22-5.el7_5,centos,,,
672,3353,3353,ca-certificates,ELSA-2011-1248,oracle:6,0:2010.63-3.el6_1.5,oracle,,,
673,3354,3354,ca-certificates,ELSA-2013-1866,oracle:6,0:2013.1.95-65.1.el6_5,oracle,,,
674,3355,3355,ca-certificates,RHSA-2013:1866,centos:6,0:2013.1.95-65.1.el6_5,centos,,,
675,3356,3356,ca-certificates,RHSA-2011:1248,centos:6,0:2010.63-3.el6_1.5,centos,,,
676,3357,3357,python-httplib2,CVE-2013-2037,debian:unstable,0.8-2,debian,2011-10-26,2014-05-04,921.0
677,3364,3364,git,CVE-2018-17456,alpine:v3.7,2.15.3-r0,alpine,2018-10-06,,
678,3365,3365,git,CVE-2017-1000117,alpine:v3.7,2.14.1-r0,alpine,2017-08-10,,
679,3366,3366,git,CVE-2018-19486,alpine:v3.7,2.15.r-r1,alpine,2018-10-25,,
680,3367,3367,git,CVE-2018-11235,alpine:v3.7,2.15.2-r0,alpine,2018-05-22,,
681,3368,3368,git,CVE-2018-11233,alpine:v3.7,2.15.2-r0,alpine,2018-05-22,,
682,3387,3387,git,CVE-2017-8386,alpine:v3.3,2.6.7-r0,alpine,2017-05-10,,
683,3394,3394,git,CVE-2014-9390,debian:10,1:2.1.4-1,debian,2014-12-19,,
684,3395,3395,git,CVE-2010-3906,debian:10,1:1.7.2.3-2.2,debian,2010-12-15,,
685,3400,3400,git,CVE-2017-15298,debian:10,#MAXV#,debian,2017-10-12,,
686,3401,3401,git,CVE-2017-14867,debian:10,1:2.14.2-1,debian,2017-09-26,,
687,3402,3402,git,CVE-2015-7545,debian:10,1:2.6.1-1,debian,2015-10-05,,
688,3403,3403,git,CVE-2016-2324,debian:10,1:2.8.0~rc3-1,debian,2016-03-16,,
689,3406,3406,git,CVE-2018-1000021,debian:10,#MAXV#,debian,2018-01-06,,
690,3407,3407,git,CVE-2016-2315,debian:10,1:2.7.0-1,debian,2016-03-16,,
691,3408,3408,git,CVE-2014-9938,debian:10,1:2.0.0~rc2-1,debian,2017-05-01,,
692,3501,3501,git,ELSA-2017-2485,oracle:6,0:1.7.1-9.el6_9,oracle,,,
693,3502,3502,git,ELSA-2013-0589,oracle:6,0:1.7.1-3.el6_4.1,oracle,,,
694,3503,3503,git,ELSA-2010-1003,oracle:6,0:1.7.1-2.el6_0.1,oracle,,,
695,3504,3504,git,ELSA-2016-0496,oracle:6,0:1.7.1-4.el6_7.1,oracle,,,
696,3505,3505,git,ELSA-2018-3408,oracle:7,0:1.8.3.1-20.el7,oracle,,,
697,3506,3506,git,ELSA-2017-2484,oracle:7,0:1.8.3.1-12.el7_4,oracle,,,
698,3507,3507,git,ELSA-2018-1957,oracle:7,0:1.8.3.1-14.el7_5,oracle,,,
699,3508,3508,git,ELSA-2017-2004,oracle:7,0:1.8.3.1-11.el7,oracle,,,
700,3509,3509,git,ELSA-2015-2561,oracle:7,0:1.8.3.1-6.el7,oracle,,,
701,3511,3511,git,RHSA-2015:2561,centos:7,0:1.8.3.1-6.el7,centos,,,
702,3512,3512,git,RHSA-2018:1957,centos:7,0:1.8.3.1-14.el7_5,centos,,,
703,3513,3513,git,RHSA-2016:0496,centos:7,0:1.8.3.1-6.el7_2.1,centos,2016-03-16,,
704,3514,3514,git,RHSA-2017:2004,centos:7,0:1.8.3.1-11.el7,centos,,,
705,3515,3515,git,RHSA-2018:3408,centos:7,0:1.8.3.1-20.el7,centos,,,
706,3516,3516,git,RHSA-2017:2484,centos:7,0:1.8.3.1-12.el7_4,centos,,,
707,3518,3518,git,RHSA-2017:2485,centos:6,0:1.7.1-9.el6_9,centos,,,
708,3519,3519,git,RHSA-2013:0589,centos:6,0:1.7.1-3.el6_4.1,centos,2013-02-20,,
709,3520,3520,git,RHSA-2010:1003,centos:6,0:1.7.1-2.el6_0.1,centos,2010-12-15,,
710,3521,3521,binutils,CVE-2018-20002,alpine:v3.10,2.32-r0,alpine,2018-12-07,,
711,3522,3522,binutils,CVE-2018-19931,alpine:v3.10,2.32-r0,alpine,2018-11-30,,
712,3523,3523,binutils,CVE-2018-20712,alpine:v3.10,2.32-r0,alpine,2019-01-04,,
713,3524,3524,binutils,CVE-2017-7614,alpine:v3.10,2.28-r1,alpine,2017-04-03,,
714,3525,3525,binutils,CVE-2018-19932,alpine:v3.10,2.32-r0,alpine,2018-11-30,,
715,3529,3529,binutils,CVE-2017-9038,alpine:v3.6,2.28-r3,alpine,2017-05-12,,
716,3533,3533,binutils,CVE-2018-10372,debian:9,#MAXV#,debian,2018-04-14,,
717,3534,3534,binutils,CVE-2017-15022,debian:9,#MAXV#,debian,2017-10-04,,
718,3535,3535,binutils,CVE-2019-12972,debian:9,#MAXV#,debian,2019-06-26,,
719,3536,3536,binutils,CVE-2017-14974,debian:9,#MAXV#,debian,2017-09-22,,
720,3537,3537,binutils,CVE-2018-8945,debian:9,#MAXV#,debian,2018-02-07,,
721,3538,3538,binutils,CVE-2018-17794,debian:9,#MAXV#,debian,2018-09-18,,
722,3539,3539,binutils,CVE-2018-18606,debian:9,#MAXV#,debian,2018-10-23,,
723,3540,3540,binutils,CVE-2017-17124,debian:9,#MAXV#,debian,2017-11-28,,
724,3541,3541,binutils,CVE-2017-9955,debian:9,#MAXV#,debian,2017-06-23,,
725,3542,3542,binutils,CVE-2014-8504,debian:9,2.24.90.20141104-1,debian,2014-10-27,,
726,3543,3543,binutils,CVE-2019-9070,debian:9,#MAXV#,debian,2019-02-19,,
727,3544,3544,binutils,CVE-2019-14444,debian:9,#MAXV#,debian,2019-07-21,,
728,3545,3545,binutils,CVE-2018-18700,debian:9,#MAXV#,debian,2018-10-22,,
729,3546,3546,binutils,CVE-2018-7643,debian:9,#MAXV#,debian,2018-03-02,,
730,3547,3547,binutils,CVE-2017-14938,debian:9,#MAXV#,debian,2017-09-24,,
731,3548,3548,binutils,CVE-2014-9939,debian:9,2.25.90.20151125-1,debian,2017-05-01,,
732,3550,3550,binutils,CVE-2016-4490,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
733,3551,3551,binutils,CVE-2017-7304,debian:9,2.27.51.20161212-1,debian,2016-12-06,,
734,3552,3552,binutils,CVE-2017-12450,debian:9,#MAXV#,debian,2017-07-21,,
735,3553,3553,binutils,CVE-2017-9743,debian:9,#MAXV#,debian,2017-06-13,,
736,3554,3554,binutils,CVE-2018-17358,debian:9,#MAXV#,debian,2018-09-20,,
737,3555,3555,binutils,CVE-2017-12449,debian:9,#MAXV#,debian,2017-07-26,,
738,3556,3556,binutils,CVE-2019-1010204,debian:9,#MAXV#,debian,2018-10-12,,
739,3557,3557,binutils,CVE-2018-1000876,debian:9,#MAXV#,debian,2018-12-20,,
740,3558,3558,binutils,CVE-2016-4488,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
741,3559,3559,binutils,CVE-2017-12456,debian:9,#MAXV#,debian,2017-07-21,,
742,3560,3560,binutils,CVE-2018-12697,debian:9,#MAXV#,debian,2018-04-18,,
743,3561,3561,binutils,CVE-2017-17121,debian:9,#MAXV#,debian,2017-11-28,,
744,3562,3562,binutils,CVE-2018-17359,debian:9,#MAXV#,debian,2018-09-20,,
745,3563,3563,binutils,CVE-2016-4489,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
746,3564,3564,binutils,CVE-2018-18605,debian:9,#MAXV#,debian,2018-10-23,,
747,3565,3565,binutils,CVE-2019-1010180,debian:9,#MAXV#,debian,2018-09-18,,
748,3566,3566,binutils,CVE-2019-9073,debian:9,#MAXV#,debian,2019-02-20,,
749,3567,3567,binutils,CVE-2017-16830,debian:9,#MAXV#,debian,2017-11-02,,
750,3568,3568,binutils,CVE-2014-8502,debian:9,2.24.90.20141104-1,debian,2014-11-03,,
751,3569,3569,binutils,CVE-2016-4491,debian:9,2.28-3,debian,2016-05-05,,
752,3570,3570,binutils,CVE-2017-13757,debian:9,#MAXV#,debian,2017-08-29,,
753,3571,3571,binutils,CVE-2017-14130,debian:9,#MAXV#,debian,2017-09-04,,
754,3572,3572,binutils,CVE-2017-6966,debian:9,2.28-3,debian,2017-03-17,,
755,3573,3573,binutils,CVE-2017-14129,debian:9,#MAXV#,debian,2017-09-04,,
756,3574,3574,binutils,CVE-2019-9077,debian:9,#MAXV#,debian,2019-03-01,,
757,3575,3575,binutils,CVE-2017-9748,debian:9,#MAXV#,debian,2017-06-13,,
758,3576,3576,binutils,CVE-2018-6543,debian:9,#MAXV#,debian,2018-02-01,,
759,3577,3577,binutils,CVE-2014-8484,debian:9,2.24.51.20140903-1,debian,2014-10-23,,
760,3578,3578,binutils,CVE-2017-7227,debian:9,2.27.51.20161212-1,debian,2017-03-22,,
761,3579,3579,binutils,CVE-2017-14932,debian:9,#MAXV#,debian,2017-09-27,,
762,3580,3580,binutils,CVE-2017-14745,debian:9,#MAXV#,debian,2017-09-18,,
763,3581,3581,binutils,CVE-2017-15020,debian:9,#MAXV#,debian,2017-10-04,,
764,3582,3582,binutils,CVE-2017-9042,debian:9,#MAXV#,debian,2017-05-12,,
765,3583,3583,binutils,CVE-2016-4492,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
766,3584,3584,binutils,CVE-2017-14939,debian:9,#MAXV#,debian,2017-09-24,,
767,3585,3585,binutils,CVE-2014-8738,debian:9,2.24.90.20141124-1,debian,2014-12-07,,
768,3586,3586,binutils,CVE-2017-8393,debian:9,2.28-5,debian,2017-05-01,,
769,3587,3587,binutils,CVE-2017-9753,debian:9,#MAXV#,debian,2017-06-13,,
770,3588,3588,binutils,CVE-2014-8503,debian:9,2.24.90.20141104-1,debian,2014-11-03,,
771,3589,3589,binutils,CVE-2017-17123,debian:9,#MAXV#,debian,2017-11-28,,
772,3590,3590,binutils,CVE-2017-9756,debian:9,#MAXV#,debian,2017-06-14,,
773,3591,3591,binutils,CVE-2017-6965,debian:9,2.28-3,debian,2017-03-17,,
774,3592,3592,binutils,CVE-2017-7299,debian:9,2.27.51.20161220-1,debian,2016-12-06,,
775,3593,3593,binutils,CVE-2018-9138,debian:9,#MAXV#,debian,2018-03-29,,
776,3594,3594,binutils,CVE-2017-17122,debian:9,#MAXV#,debian,2017-11-28,,
777,3595,3595,binutils,CVE-2017-8398,debian:9,2.28-5,debian,2017-05-01,,
778,3596,3596,binutils,CVE-2017-9755,debian:9,#MAXV#,debian,2017-06-14,,
779,3597,3597,binutils,CVE-2018-7208,debian:9,#MAXV#,debian,2018-01-24,,
780,3598,3598,binutils,CVE-2016-4493,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
781,3599,3599,binutils,CVE-2018-7568,debian:9,#MAXV#,debian,2018-02-23,,
782,3600,3600,binutils,CVE-2018-7642,debian:9,#MAXV#,debian,2018-03-02,,
783,3601,3601,binutils,CVE-2019-9074,debian:9,#MAXV#,debian,2019-03-01,,
784,3602,3602,binutils,CVE-2017-17125,debian:9,#MAXV#,debian,2017-11-28,,
785,3603,3603,binutils,CVE-2018-12698,debian:9,#MAXV#,debian,2018-04-18,,
786,3604,3604,binutils,CVE-2018-12699,debian:9,#MAXV#,debian,2018-04-18,,
787,3605,3605,binutils,CVE-2017-7226,debian:9,2.27.51.20161212-1,debian,2017-03-22,,
788,3606,3606,binutils,CVE-2014-8485,debian:9,2.24.90.20141104-1,debian,2014-10-23,,
789,3607,3607,binutils,CVE-2017-8396,debian:9,2.28-5,debian,2017-05-01,,
790,3608,3608,binutils,CVE-2018-20671,debian:9,#MAXV#,debian,2019-01-04,,
791,3609,3609,binutils,CVE-2017-16828,debian:9,#MAXV#,debian,2017-11-03,,
792,3610,3610,binutils,CVE-2014-8737,debian:9,2.24.90.20141124-1,debian,2014-11-03,,
793,3611,3611,binutils,CVE-2017-7302,debian:9,2.27.51.20161212-1,debian,2016-12-06,,
794,3612,3612,binutils,CVE-2017-14128,debian:9,#MAXV#,debian,2017-09-04,,
795,3613,3613,binutils,CVE-2017-7301,debian:9,2.27.51.20161212-1,debian,2016-12-06,,
796,3614,3614,binutils,CVE-2017-16826,debian:9,#MAXV#,debian,2017-11-01,,
797,3615,3615,binutils,CVE-2018-18607,debian:9,#MAXV#,debian,2018-10-23,,
798,3616,3616,binutils,CVE-2017-12458,debian:9,#MAXV#,debian,2017-07-26,,
799,3617,3617,binutils,CVE-2017-12452,debian:9,#MAXV#,debian,2017-07-21,,
800,3618,3618,binutils,CVE-2018-13033,debian:9,#MAXV#,debian,2018-07-01,,
801,3619,3619,binutils,CVE-2018-6323,debian:9,#MAXV#,debian,2018-01-25,,
802,3620,3620,binutils,CVE-2018-10535,debian:9,#MAXV#,debian,2018-04-24,,
803,3621,3621,binutils,CVE-2017-12459,debian:9,#MAXV#,debian,2017-07-26,,
804,3622,3622,binutils,CVE-2018-17360,debian:9,#MAXV#,debian,2018-09-20,,
805,3623,3623,binutils,CVE-2017-7210,debian:9,2.28-3,debian,2017-03-21,,
806,3624,3624,binutils,CVE-2017-16831,debian:9,#MAXV#,debian,2017-11-03,,
807,3625,3625,binutils,CVE-2018-18484,debian:9,#MAXV#,debian,2018-10-17,,
808,3626,3626,binutils,CVE-2017-14934,debian:9,#MAXV#,debian,2017-09-27,,
809,3627,3627,binutils,CVE-2017-13716,debian:9,#MAXV#,debian,2017-08-25,,
810,3628,3628,binutils,CVE-2017-7209,debian:9,2.28-3,debian,2017-03-21,,
811,3629,3629,binutils,CVE-2017-12455,debian:9,#MAXV#,debian,2017-07-26,,
812,3630,3630,binutils,CVE-2018-17985,debian:9,#MAXV#,debian,2018-10-03,,
